Pijao,CO-QUI,63548,63
Quimbaya,CO-QUI,63594,63
Salento,CO-QUI,63690,63
Balboa,CO-RIS,66075,66
Apia,CO-RIS,66045,66
Belen De Umbria,CO-RIS,66088,66
Dos Quebradas,CO-RIS,66170,66
Guatica,CO-RIS,66318,66
La Celia,CO-RIS,66383,66
La Virginia,CO-RIS,66400,66
Marsella,CO-RIS,66440,66
Mistrato,CO-RIS,66456,66
Pereira,CO-RIS,66001,66
Quinchia,CO-RIS,66594,66
Santa Rosa De Cabal,CO-RIS,66682,66
Santuario,CO-RIS,66687,66
Pueblo Rico,CO-RIS,66572,66
Providencia Y Santa Catalina,CO-SAP,88564,88
San Andres,CO-SAP,88001,88
Barbosa,CO-SAN,68077,68
Concepcion,CO-SAN,68207,68
Rionegro,CO-SAN,68615,68
Santa Barbara,CO-SAN,68705,68
Villanueva,CO-SAN,68872,68
Albania,CO-SAN,68020,68
Bolivar,CO-SAN,68101,68
Chima,CO-SAN,68176,68
Cabrera,CO-SAN,68121,68
Guadalupe,CO-SAN,68320,68
San Miguel,CO-SAN,68686,68
El Carmen De Chucuri,CO-SAN,68235,68
Enciso,CO-SAN,68266,68
Galan,CO-SAN,68296,68
Molagavita,CO-SAN,68468,68
Paramo,CO-SAN,68533,68
Aratoca,CO-SAN,68051,68
Barichara,CO-SAN,68079,68
Barrancabermeja,CO-SAN,68081,68
Bucaramanga,CO-SAN,68001,68
California,CO-SAN,68132,68
Capitanejo,CO-SAN,68147,68
Cepita,CO-SAN,68160,68
Cerrito,CO-SAN,68162,68
Charala,CO-SAN,68167,68
Charta,CO-SAN,68169,68
Cimitarra,CO-SAN,68190,68
Contratacion,CO-SAN,68211,68
Curiti,CO-SAN,68229,68
El Playon,CO-SAN,68255,68
Florian,CO-SAN,68271,68
Floridablanca,CO-SAN,68276,68
Giron,CO-SAN,68307,68
Guaca,CO-SAN,68318,68
Guavata,CO-SAN,68324,68
Jesus Maria,CO-SAN,68368,68
La Belleza,CO-SAN,68377,68
La Paz,CO-SAN,68397,68
Landazuri,CO-SAN,68385,68
Lebrija,CO-SAN,68406,68
Los Santos,CO-SAN,68418,68
Malaga,CO-SAN,68432,68
Matanza,CO-SAN,68444,68
Mogotes,CO-SAN,68464,68
Oiba,CO-SAN,68500,68
Onzaga,CO-SAN,68502,68
Piedecuesta,CO-SAN,68547,68
Pinchote,CO-SAN,68549,68
Puente Nacional,CO-SAN,68572,68
Puerto Wilches,CO-SAN,68575,68
Sabana De Torres,CO-SAN,68655,68
San Andres,CO-SAN,68669,68
San Gil,CO-SAN,68679,68
San Vicente De Chucuri,CO-SAN,68689,68
Simacota,CO-SAN,68745,68
Socorro,CO-SAN,68755,68
Suaita,CO-SAN,68770,68
Surata,CO-SAN,68780,68
Valle De San Jose,CO-SAN,68855,68
Velez,CO-SAN,68861,68
Vetas,CO-SAN,68867,68
Zapatoca,CO-SAN,68895,68
Betulia,CO-SAN,68092,68
Sucre,CO-SAN,68773,68
Aguada,CO-SAN,68013,68
Carcasi,CO-SAN,68152,68
Chipata,CO-SAN,68179,68
Confines,CO-SAN,68209,68
Coromoro,CO-SAN,68217,68
El Guacamayo,CO-SAN,68245,68
El Penon,CO-SAN,68250,68
Encino,CO-SAN,68264,68
Gambita,CO-SAN,68298,68
Guapota,CO-SAN,68322,68
Guepsa,CO-SAN,68327,68
Hato,CO-SAN,68344,68
Jordan,CO-SAN,68370,68
Macaravita,CO-SAN,68425,68
Ocamonte,CO-SAN,68498,68
Palmar,CO-SAN,68522,68
Palmas Del Socorro,CO-SAN,68524,68
Puerto Parra,CO-SAN,68573,68
San Benito,CO-SAN,68673,68
San Joaquin,CO-SAN,68682,68
San Jose De Miranda,CO-SAN,68684,68
Santa Helena Del Opon,CO-SAN,68720,68
Tona,CO-SAN,68820,68
La Union,CO-SUC,70400,70
Buenavista,CO-SUC,70110,70
San Pedro,CO-SUC,70717,70
Corozal,CO-SUC,70215,70
Galeras,CO-SUC,70235,70
Guaranda,CO-SUC,70265,70
Los Palmitos,CO-SUC,70418,70
Majagual,CO-SUC,70429,70
Ovejas,CO-SUC,70508,70
Palmito,CO-SUC,70523,70
Sampues,CO-SUC,70670,70
San Marcos,CO-SUC,70708,70
San Onofre,CO-SUC,70713,70
Sincelejo,CO-SUC,70001,70
Sucre,CO-SUC,70771,70
Tolu Viejo,CO-SUC,70823,70
Caimito,CO-SUC,70124,70
Chalan,CO-SUC,70230,70
Coloso,CO-SUC,70204,70
Covenas,CO-SUC,70221,70
El Roble,CO-SUC,70233,70
Morroa,CO-SUC,70473,70
San Benito Abad,CO-SUC,70678,70
San Juan De Betulia,CO-SUC,70702,70
San Luis De Since,CO-SUC,70742,70
Santiago De Tolu,CO-SUC,70820,70
San Luis,CO-TOL,73678,73
Santa Isabel,CO-TOL,73686,73
Suarez,CO-TOL,73770,73
Alpujarra,CO-TOL,73024,73
Alvarado,CO-TOL,73026,73
Ambalema,CO-TOL,73030,73
Anzoategui,CO-TOL,73043,73
Armero Guayabal,CO-TOL,73055,73
Ataco,CO-TOL,73067,73
Cajamarca,CO-TOL,73124,73
Carmen De Apicala,CO-TOL,73148,73
Casabianca,CO-TOL,73152,73
Chaparral,CO-TOL,73168,73
Coyaima,CO-TOL,73217,73
Cunday,CO-TOL,73226,73
Dolores,CO-TOL,73236,73
Espinal,CO-TOL,73268,73
Falan,CO-TOL,73270,73
Flandes,CO-TOL,73275,73
Fresno,CO-TOL,73283,73
Guamo,CO-TOL,73319,73
Herveo,CO-TOL,73347,73
Honda,CO-TOL,73349,73
Ibague,CO-TOL,73001,73
Icononzo,CO-TOL,73352,73
Lerida,CO-TOL,73408,73
Libano,CO-TOL,73411,73
Melgar,CO-TOL,73449,73
Murillo,CO-TOL,73461,73
Natagaima,CO-TOL,73483,73
Ortega,CO-TOL,73504,73
Palocabildo,CO-TOL,73520,73
Piedras,CO-TOL,73547,73
Planadas,CO-TOL,73555,73
Prado,CO-TOL,73563,73
Purificacion,CO-TOL,73585,73
Rioblanco,CO-TOL,73616,73
Roncesvalles,CO-TOL,73622,73
Rovira,CO-TOL,73624,73
San Antonio,CO-TOL,73675,73
Valle De San Juan,CO-TOL,73854,73
Venadillo,CO-TOL,73861,73
Villahermosa,CO-TOL,73870,73
Villarrica,CO-TOL,73873,73
Coello,CO-TOL,73200,73
Saldana,CO-TOL,73671,73
San Sebastian De Mariquita,CO-TOL,73443,73
Argelia,CO-VAC,76054,76
La Union,CO-VAC,76400,76
Versalles,CO-VAC,76863,76
Candelaria,CO-VAC,76130,76
Bolivar,CO-VAC,76100,76
Riofrio,CO-VAC,76616,76
Sevilla,CO-VAC,76736,76
Restrepo,CO-VAC,76606,76
San Pedro,CO-VAC,76670,76
Alcala,CO-VAC,76020,76
Andalucia,CO-VAC,76036,76
Ansermanuevo,CO-VAC,76041,76
Buenaventura,CO-VAC,76109,76
Bugalagrande,CO-VAC,76113,76
Caicedonia,CO-VAC,76122,76
Cali,CO-VAC,76001,76
Cartago,CO-VAC,76147,76
Dagua,CO-VAC,76233,76
El Aguila,CO-VAC,76243,76
El Cairo,CO-VAC,76246,76
El Cerrito,CO-VAC,76248,76
El Dovio,CO-VAC,76250,76
Florida,CO-VAC,76275,76
Ginebra,CO-VAC,76306,76
Guacari,CO-VAC,76318,76
Jamundi,CO-VAC,76364,76
La Cumbre,CO-VAC,76377,76
La Victoria,CO-VAC,76403,76
Obando,CO-VAC,76497,76
Palmira,CO-VAC,76520,76
Pradera,CO-VAC,76563,76
Roldanillo,CO-VAC,76622,76
Toro,CO-VAC,76823,76
Trujillo,CO-VAC,76828,76
Tulua,CO-VAC,76834,76
Ulloa,CO-VAC,76845,76
Vijes,CO-VAC,76869,76
Yotoco,CO-VAC,76890,76
Yumbo,CO-VAC,76892,76
Zarzal,CO-VAC,76895,76
Calima,CO-VAC,76126,76
Guadalajara De Buga,CO-VAC,76111,76
Caruru,CO-VAU,97161,97
Mitú,CO-VAU,97001,97
Pacoa,CO-VAU,97511,97
Papunahua,CO-VAU,97777,97
Taraira,CO-VAU,97666,97
Yavaraté,CO-VAU,97889,97
Cumaribo,CO-VID,99773,99
La Primavera,CO-VID,99524,99
Puerto Carreño,CO-VID,99001,99
Santa Rosalía,CO-VID,99624,99
